"customer_id","customer_name","customer_segment","order_id","order_date","shipping_city","shipping_state","shipping_country","shipping_region","shipping_postal_code","shipping_mode","shipping_date","order_details_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","product_id","product_name","product_category","product_subcategory","product_manufacturer"
"462","Linda Southworth","Corporate","US-2018-128832","2018-04-24 00:00:00","Providence","Rhode Island","United States","East","2908","First Class","2018-04-27 00:00:00","9690","2","0","5","0.07","70","1601","V7 USB Numeric Keypad","Technology","Accessories","Other"
"604","Pete Kriz","Consumer","CA-2018-107461","2018-12-21 00:00:00","Columbia","South Carolina","United States","South","29203","Second Class","2018-12-26 00:00:00","5920","6","0","11","0.47","24","902","Ibico Presentation Index for Binding Systems","Office Supplies","Binders","Ibico"
"41","Ann Chong","Corporate","CA-2018-136007","2018-02-23 00:00:00","Seattle","Washington","United States","West","98115","Standard Class","2018-03-02 00:00:00","7056","5","0.2","25","0.35","72","931","invisibleSHIELD by ZAGG Smudge-Free Screen Protector","Technology","Phones","Other"
"114","Brosina Hoffman","Consumer","CA-2015-115812","2015-06-09 00:00:00","Los Angeles","California","United States","West","90032","Standard Class","2015-06-14 00:00:00","420","4","0.2","68","0.08","911","972","Konftel 250 Conference phone - Charcoal black","Technology","Phones","Other"
"184","Cynthia Arntzen","Consumer","US-2016-140200","2016-07-26 00:00:00","Mesa","Arizona","United States","West","85204","First Class","2016-07-28 00:00:00","8830","3","0.5","-204","-0.52","393","312","Bevis Boat-Shaped Conference Table","Furniture","Tables","Bevis"
"673","Sanjit Engle","Consumer","CA-2018-155047","2018-08-27 00:00:00","Dallas","Texas","United States","Central","75220","First Class","2018-08-30 00:00:00","7755","1","0.2","0","0.06","6","540","Eberhard Faber 3 1/2"" Golf Pencils","Office Supplies","Art","Other"
"638","Rob Dowd","Consumer","CA-2016-162537","2016-10-28 00:00:00","Henderson","Kentucky","United States","South","42420","Standard Class","2016-11-03 00:00:00","3302","7","0","13","0.39","33","393","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","Furniture","Furnishings","C-Line"
"345","Jamie Frazer","Consumer","US-2017-155103","2017-12-02 00:00:00","New York City","New York","United States","East","10024","Standard Class","2017-12-07 00:00:00","9323","3","0.2","11","0.33","35","1844","XtraLife ClearVue Slant-D Ring Binder, White, 3""","Office Supplies","Binders","XtraLife"
"79","Ben Peterman","Corporate","CA-2018-130036","2018-08-27 00:00:00","Philadelphia","Pennsylvania","United States","East","19120","Same Day","2018-08-27 00:00:00","6810","14","0.2","210","0.19","1120","1031","Logitech Wireless Headset h800","Technology","Accessories","Logitech"
"682","Scot Wooten","Consumer","US-2017-119270","2017-03-12 00:00:00","Los Angeles","California","United States","West","90036","Standard Class","2017-03-16 00:00:00","9111","2","0","9","0.45","20","787","Hammermill Color Copier Paper (28Lb. and 96 Bright)","Office Supplies","Paper","Hammermil"
"540","Mick Hernandez","Home Office","CA-2018-144638","2018-03-10 00:00:00","Chester","Pennsylvania","United States","East","19013","Standard Class","2018-03-14 00:00:00","7394","2","0.2","12","0.26","44","878","Howard Miller Distant Time Traveler Alarm Clock","Furniture","Furnishings","Howard Miller"
"505","Matt Collister","Corporate","CA-2017-157868","2017-12-23 00:00:00","Grand Rapids","Michigan","United States","Central","49505","Standard Class","2017-12-29 00:00:00","5201","7","0","12","0.47","25","42","Acco Clips to Go Binder Clips, 24 Clips in Two Sizes","Office Supplies","Fasteners","Acco"
"765","Tony Sayre","Consumer","CA-2018-166856","2018-09-18 00:00:00","Clovis","New Mexico","United States","West","88101","Standard Class","2018-09-22 00:00:00","8197","3","0","8","0.08","101","968","Kingston Digital DataTraveler 64GB USB 2.0","Technology","Accessories","Kingston"
"707","Stefania Perrino","Corporate","CA-2016-149636","2016-01-06 00:00:00","Colorado Springs","Colorado","United States","West","80906","Standard Class","2016-01-12 00:00:00","3013","2","0.7","-1","-0.7","2","1343","Recycled Pressboard Report Cover with Reinforced Top Hinge","Office Supplies","Binders","Other"
"623","Raymond Buch","Consumer","CA-2017-166674","2017-04-01 00:00:00","Auburn","New York","United States","East","13021","Second Class","2017-04-03 00:00:00","5496","3","0","8","0.26","30","30","50 Colored Long Pencils","Office Supplies","Art","Other"
"426","Katrina Bavinger","Home Office","CA-2018-161067","2018-09-03 00:00:00","New York City","New York","United States","East","10035","Second Class","2018-09-06 00:00:00","7976","4","0","201","0.48","419","1680","Xerox 189","Office Supplies","Paper","Xerox"
"665","Sally Knutson","Consumer","CA-2018-119193","2018-12-22 00:00:00","Toledo","Ohio","United States","East","43615","First Class","2018-12-24 00:00:00","6361","7","0.4","94","0.15","630","1250","Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System","Technology","Phones","Panasonic"
"161","Chuck Clark","Home Office","CA-2017-163384","2017-11-10 00:00:00","San Francisco","California","United States","West","94122","First Class","2017-11-12 00:00:00","5389","5","0","16","0.48","32","1796","Xerox 1996","Office Supplies","Paper","Xerox"
"715","Steven Roelle","Home Office","CA-2017-132661","2017-10-23 00:00:00","New York City","New York","United States","East","10024","Standard Class","2017-10-29 00:00:00","4443","10","0","178","0.47","379","1464","Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate","Office Supplies","Paper","Other"
"733","Tamara Manning","Consumer","CA-2018-160927","2018-01-29 00:00:00","Marion","Iowa","United States","Central","52302","Second Class","2018-01-31 00:00:00","7961","5","0","46","0.48","95","1677","Xerox 1887","Office Supplies","Paper","Xerox"
"292","Fred Wasserman","Corporate","CA-2016-121552","2016-03-22 00:00:00","Huntsville","Alabama","United States","South","35810","Standard Class","2016-03-27 00:00:00","2254","4","0","5","0.28","20","1130","Newell 316","Office Supplies","Art","Newell"
"791","Yoseph Carroll","Corporate","CA-2018-121741","2018-12-26 00:00:00","Fremont","Nebraska","United States","Central","68025","Same Day","2018-12-26 00:00:00","6478","2","0","38","0.05","751","1558","Tennsco Single-Tier Lockers","Office Supplies","Storage","Tennsco"
"733","Tamara Manning","Consumer","CA-2015-165540","2015-02-21 00:00:00","Woodstock","Illinois","United States","Central","60098","Standard Class","2015-02-25 00:00:00","1558","5","0.8","-14","-1.55","9","709","GBC Standard Plastic Binding Systems Combs","Office Supplies","Binders","GBC"
"525","Michael Granlund","Home Office","CA-2018-127712","2018-08-31 00:00:00","Salem","Oregon","United States","West","97301","Standard Class","2018-09-05 00:00:00","6723","2","0.2","1","0.11","6","80","Acme Kleen Earth Office Shears","Office Supplies","Supplies","Acme"
"175","Corey-Lock","Consumer","CA-2015-162866","2015-12-27 00:00:00","Skokie","Illinois","United States","Central","60076","Standard Class","2015-12-31 00:00:00","1477","4","0.2","3","0.1","30","1503","Staple magnet","Office Supplies","Storage","Staple magnet"
"19","Alejandro Savely","Corporate","CA-2017-163755","2017-11-04 00:00:00","Seattle","Washington","United States","West","98103","Second Class","2017-11-08 00:00:00","5398","3","0","36","0.17","210","1534","Tenex ""The Solids"" Textured Chair Mats","Furniture","Furnishings","Tenex"
"501","MaryBeth Skach","Consumer","CA-2015-133809","2015-11-18 00:00:00","Fairfield","Ohio","United States","East","45014","Second Class","2015-11-23 00:00:00","882","8","0.7","-9","-0.73","12","1316","Pressboard Hanging Data Binders for Unburst Sheets","Office Supplies","Binders","Pressboard"
"597","Paul Stevenson","Home Office","CA-2016-140830","2016-11-30 00:00:00","Henderson","Kentucky","United States","South","42420","Second Class","2016-12-02 00:00:00","2788","2","0","8","0.47","17","5","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","Office Supplies","Envelopes","Other"
"616","Quincy Jones","Corporate","CA-2017-142097","2017-10-15 00:00:00","Springfield","Virginia","United States","South","22153","Standard Class","2017-10-20 00:00:00","4713","3","0","14","0.33","43","812","Holmes Odor Grabber","Office Supplies","Appliances","Holmes"
"22","Alex Grayson","Consumer","CA-2018-108287","2018-12-18 00:00:00","Charlotte","North Carolina","United States","South","28205","First Class","2018-12-20 00:00:00","5955","9","0.2","1","0.11","13","1124","Newell 310","Office Supplies","Art","Newell"
"541","Mike Caudle","Corporate","CA-2017-129868","2017-12-26 00:00:00","Los Angeles","California","United States","West","90004","Standard Class","2017-12-31 00:00:00","4365","3","0.2","-5","-0.04","146","738","Global Armless Task Chair, Royal Blue","Furniture","Chairs","Global"
"679","Sarah Foster","Consumer","US-2018-158505","2018-07-21 00:00:00","Murray","Utah","United States","West","84107","Same Day","2018-07-21 00:00:00","9897","9","0.2","6","0.09","72","1254","PayAnywhere Card Reader","Technology","Phones","Other"
"191","Dan Reichenbach","Corporate","CA-2018-161956","2018-08-27 00:00:00","Inglewood","California","United States","West","90301","Second Class","2018-08-29 00:00:00","8014","5","0","8","0.29","28","83","Acme Preferred Stainless Steel Scissors","Office Supplies","Supplies","Acme"
"654","Roy Collins","Consumer","CA-2017-114538","2017-12-26 00:00:00","Colorado Springs","Colorado","United States","West","80906","First Class","2017-12-27 00:00:00","3915","2","0.2","3","0.23","11","1418","SANFORD Major Accent Highlighters","Office Supplies","Art","Sanford"
"596","Paul Prost","Home Office","CA-2016-111864","2016-06-19 00:00:00","Philadelphia","Pennsylvania","United States","East","19134","Same Day","2016-06-19 00:00:00","2007","2","0.2","2","0.34","6","1441","Self-Adhesive Address Labels for Typewriters with Dispenser Box","Office Supplies","Labels","Other"
"49","Annie Thurman","Consumer","CA-2018-103443","2018-12-17 00:00:00","New York City","New York","United States","East","10009","Standard Class","2018-12-23 00:00:00","5764","2","0","27","0.22","124","507","Deflect-o Glass Clear Studded Chair Mats","Furniture","Furnishings","Deflect-o"
"268","Erin Ashbrook","Corporate","CA-2015-151162","2015-12-05 00:00:00","Columbus","Ohio","United States","East","43229","Standard Class","2015-12-09 00:00:00","1240","3","0.2","36","0.36","98","1684","Xerox 1893","Office Supplies","Paper","Xerox"
"293","Gary Hansen","Home Office","CA-2015-114125","2015-07-09 00:00:00","Los Angeles","California","United States","West","90049","Standard Class","2015-07-13 00:00:00","366","1","0","1","0.49","3","198","Avery 49","Office Supplies","Labels","Avery"
"186","Cynthia Voltz","Corporate","CA-2018-146780","2018-12-25 00:00:00","New York City","New York","United States","East","10035","Standard Class","2018-12-30 00:00:00","7475","2","0","11","0.26","42","1047","Magnifier Swing Arm Lamp","Furniture","Furnishings","Other"
"721","Sue Ann Reed","Consumer","CA-2018-122154","2018-04-09 00:00:00","Jacksonville","Florida","United States","South","32216","First Class","2018-04-11 00:00:00","6510","3","0.2","88","0.35","252","1708","Xerox 1915","Office Supplies","Paper","Xerox"
"112","Brian Thompson","Consumer","CA-2016-125710","2016-10-08 00:00:00","Houston","Texas","United States","Central","77036","Standard Class","2016-10-13 00:00:00","2378","2","0.2","1","0.16","3","331","Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box","Office Supplies","Art","Binney & Smith"
"314","Guy Armstrong","Consumer","CA-2015-168368","2015-02-11 00:00:00","Columbia","Missouri","United States","Central","65203","Second Class","2015-02-15 00:00:00","1636","2","0","4","0.46","10","1652","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Office Supplies","Binders","Wilson Jones"
"752","Toby Carlisle","Consumer","CA-2018-121048","2018-07-14 00:00:00","Westminster","California","United States","West","92683","Standard Class","2018-07-18 00:00:00","6421","3","0.2","53","0.11","470","726","GE 30524EE4","Technology","Phones","GE"
"282","Frank Carlisle","Home Office","CA-2016-115693","2016-12-10 00:00:00","Los Angeles","California","United States","West","90032","Standard Class","2016-12-15 00:00:00","2108","2","0","16","0.28","56","356","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","Office Supplies","Art","Boston"
"641","Rob Williams","Corporate","CA-2017-142958","2017-12-13 00:00:00","Torrance","California","United States","West","90503","Standard Class","2017-12-20 00:00:00","4745","4","0.2","42","0.04","1114","368","Bretford CR4500 Series Slim Rectangular Table","Furniture","Tables","Bretford"
"194","Daniel Lacy","Consumer","CA-2016-134747","2016-10-12 00:00:00","Noblesville","Indiana","United States","Central","46060","Second Class","2016-10-17 00:00:00","2625","3","0","35","0.26","136","156","AT&T 17929 Lendline Telephone","Technology","Phones","AT&T"
"372","Jill Stevenson","Corporate","US-2015-127978","2015-03-03 00:00:00","Columbus","Ohio","United States","East","43229","Standard Class","2015-03-08 00:00:00","8440","5","0.5","-200","-0.66","302","1191","O'Sullivan 4-Shelf Bookcase in Odessa Pine","Furniture","Bookcases","O'Sullivan"
"253","Eleni McCrary","Corporate","CA-2016-139584","2016-08-24 00:00:00","New York City","New York","United States","East","10009","Standard Class","2016-08-28 00:00:00","2760","2","0","12","0.45","26","1080","Memorex Micro Travel Drive 8 GB","Technology","Accessories","Memorex"
"188","Damala Kotsonis","Corporate","CA-2018-104388","2018-07-05 00:00:00","Fremont","Nebraska","United States","Central","68025","First Class","2018-07-07 00:00:00","5792","4","0","22","0.28","80","137","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5","Technology","Phones","Anker"
"132","Carol Triggs","Consumer","CA-2015-138681","2015-12-20 00:00:00","Tucson","Arizona","United States","West","85705","First Class","2015-12-22 00:00:00","973","5","0.2","78","0.35","222","1678","Xerox 1888","Office Supplies","Paper","Xerox"
"83","Benjamin Venier","Corporate","CA-2016-156734","2016-06-18 00:00:00","Smyrna","Tennessee","United States","South","37167","First Class","2016-06-20 00:00:00","3184","4","0.2","7","0.35","21","1813","Xerox 21","Office Supplies","Paper","Xerox"
"421","Katharine Harms","Corporate","CA-2018-128944","2018-06-19 00:00:00","Newark","Ohio","United States","East","43055","Second Class","2018-06-21 00:00:00","6773","6","0.3","-43","-0.06","760","751","Global Ergonomic Managers Chair","Furniture","Chairs","Global"
"724","Sung Shariari","Consumer","US-2015-123519","2015-12-14 00:00:00","Marion","Ohio","United States","East","43302","Standard Class","2015-12-21 00:00:00","8426","1","0.2","0","0.11","3","1167","Newell 35","Office Supplies","Art","Newell"
"84","Berenike Kampe","Consumer","CA-2016-113110","2016-03-19 00:00:00","San Bernardino","California","United States","West","92404","Standard Class","2016-03-23 00:00:00","2048","6","0","20","0.49","40","1657","Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page","Office Supplies","Paper","Wirebound"
